,Signal Id.,SNR,Method,Parameters,Iteration,Comp.0,Comp.1
952,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",22,0.0002228625412718706,2.1716448112770337e-05
953,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",23,0.00033302749459227974,9.219243703065093e-05
954,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",24,0.0007620030414453188,7.300437732979098e-05
955,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",25,0.0019138895139676002,0.0010096294871083016
956,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",26,0.00047063724043905196,7.263298741093389e-05
957,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",27,0.0002903081509033544,2.369334874329741e-05
958,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",28,9.721371216788724e-05,3.568027990835685e-05
959,McDampedCos,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",29,0.0005062265357372884,0.0004954463764473245
960,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",0,0.00016446734267421088,2.5134872507165842e-06
961,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",1,0.0002459444654296963,1.7206924932974202e-06
962,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",2,0.00028209888365725457,2.8111660922015033e-06
963,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",3,0.00018055695927448668,2.323057033397513e-06
964,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",4,0.00019672703195335771,3.9214549241242445e-06
965,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",5,0.00015632815179600167,4.865274605927624e-06
966,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",6,0.00017426158390479573,3.391437177304853e-06
967,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",7,0.00012688475032314806,6.0611424622712085e-06
968,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",8,0.000246524075744454,3.4694132981476806e-06
969,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",9,0.0002185103925082485,1.6620356948287385e-05
970,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",10,0.0001816193605318381,4.872334444964353e-06
971,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",11,0.00017431955741173947,8.700197714346409e-06
972,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",12,0.00012847624497342328,2.0894862987376854e-06
973,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",13,0.0001391808415077239,1.5601043347958965e-06
974,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",14,0.00018663451258370313,2.0783900331567828e-05
975,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",15,0.00018111574610189996,1.1868462739167382e-05
976,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",16,0.00036542727502435955,2.362449080855739e-06
977,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",17,0.00014742607488793435,5.665897440027287e-06
978,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",18,0.0001933902178534857,1.4253183647438161e-06
979,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",19,0.0001875266887169594,2.052730101126194e-06
980,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",20,0.00016248984081092073,3.968436629683866e-06
981,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",21,0.00015749046319532068,2.7276401166562534e-06
982,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",22,0.00013950257536929518,7.391571115564392e-06
983,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",23,0.00018174336877302533,2.9792652306733292e-05
984,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",24,0.00020017507267578946,3.167244240089686e-06
985,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",25,0.00014001364684695336,3.466353593049208e-06
986,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",26,0.00027966087584283683,3.2176035421865826e-06
987,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",27,0.0002788483238779997,1.5063276997318791e-06
988,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",28,0.00015652704532988226,7.359636271441415e-06
989,McDampedCos,20,em_method,"([], [], [], [], [], [], [], True)",29,0.0003699171628661891,1.3013229546723523e-05
990,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",0,0.0005137456969590199,7.08028069248906e-05
991,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",1,0.0005690923731256482,0.00030670483818760633
992,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",2,0.0003266318351807033,0.00031185663982673923
993,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",3,0.000506558610041597,0.00035210365630962225
994,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",4,0.0001583842429053257,5.049318649150704e-05
995,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",5,0.0007319117270925237,3.667844578071875e-05
996,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",6,4.675584305803865e-05,0.0001522176389341001
997,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",7,0.00020363720340631602,0.00020913509439539018
998,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",8,0.00046149373978117924,0.0002785993275819001
999,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",9,0.0004837503323896949,0.0005830297196352922
1000,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",10,9.226548837042613e-05,8.703146952169912e-05
1001,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",11,0.0006388300004198834,0.00022250652224929245
1002,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",12,0.0007016715139163688,0.0003343516711835508
1003,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",13,0.0007516877777275462,0.0006928680861437762
1004,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",14,0.0004096430574937277,0.00010782484125207973
1005,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",15,0.0006678381055781338,0.00042901876149354154
1006,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",16,0.00046014198739896366,5.922029989737051e-05
1007,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",17,4.1829509764189453e-05,9.647479233918361e-05
1008,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",18,5.0465191297199265e-05,0.00020743373941492155
1009,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",19,0.00045177120435855683,0.0004168023259551436
1010,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",20,0.0005831575700534299,0.00034448639463495316
1011,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",21,0.00017206428703270697,6.671533761201061e-06
1012,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",22,0.00017172854140491085,0.00041449308307082565
1013,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",23,0.0009958184564955125,0.0010073392249919748
1014,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",24,0.00037542394879603507,0.00027175912503842953
1015,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",25,0.00010837819652980446,0.00018535953009570088
1016,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",26,0.00044938579499260084,3.280741550304271e-05
1017,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",27,0.0012804649081339168,0.0009303845820603546
1018,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",28,0.000772137478480599,0.0005130103685237742
1019,McDampedCos,20,fri_method,"([], [], [], [], [], [], [], True)",29,0.0010766016081072952,0.0008121745710019712
1020,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",0,0.00143848742379887,2.6519827489499683e-05
1021,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",1,0.00023855000961517768,3.200159249482317e-06
1022,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",2,0.003588271640294341,5.204107143260806e-06
1023,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",3,0.002800108981264586,1.962033819269249e-05
1024,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",4,0.0002459200115067458,1.667059704109474e-05
1025,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",5,0.0009918396447490356,6.641916875486007e-06
1026,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",6,0.0008009088600325951,1.0044361926891174e-05
1027,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",7,4.449791099405883e-05,0.0001286986527619538
1028,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",8,0.00178628314828602,7.337489834538199e-06
1029,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",9,0.0012599378563592225,4.003051828455039e-05
1030,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",10,0.0010589637193730783,1.8238225689640727e-05
1031,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",11,0.0014990124083956932,3.697646900459569e-05
1032,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",12,0.0003052469780027746,3.320361949779352e-06
1033,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",13,0.00026305236599575345,2.9070236064769403e-06
1034,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",14,0.0004126165601653346,3.348608723393192e-05
1035,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",15,0.0006778120684242802,1.414992985902006e-05
1036,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",16,0.000514492740273768,3.148541627106824e-06
1037,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",17,0.0008270486493227841,4.6137517469900584e-05
1038,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",18,0.0016350229378344434,1.9784759592126725e-06
1039,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",19,0.0016288109317675935,1.466519214488839e-05
1040,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",20,0.00022587738580347563,1.2006917706242283e-05
1041,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",21,0.0017267894686634777,6.456798094290264e-06
1042,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",22,0.0008835442547961702,8.394492114031726e-06
1043,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",23,0.0004523830266231498,9.478806566309035e-06
1044,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",24,0.0003213045932173924,3.8831935105500406e-05
1045,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",25,0.00013311578754902814,5.710574432655598e-06
1046,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",26,0.0016497093027579123,6.35070182659007e-06
1047,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",27,0.00029553589525932927,2.941514827586967e-06
1048,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",28,0.001108708741612896,4.788582766497577e-05
1049,McDampedCos,20,brevdo_method,"([], [], [], [], [], [], True)",29,0.00020011125992476733,4.165873704133189e-06
1050,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",0,0.00034808024219919865,7.701780819271136e-06
1051,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",1,0.06894017795990932,2.254155118645587e-06
1052,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",2,0.0013593983699269152,6.1200388250292925e-06
1053,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",3,9.481958344773742e-05,2.2806657631527513e-05
1054,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",4,0.0013951501585589801,0.00013870319150845805
1055,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",5,0.001917931087703804,4.017986529521684e-05
1056,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",6,0.00021503890518308842,0.00017248105279191365
1057,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",7,0.0002950986056007645,0.00012200363036629706
1058,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",8,0.0004278660228076739,0.0002725596040063942
1059,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",9,0.00012218322667150518,2.3038988692920677e-06
1060,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",10,0.0003381365546443974,3.650060219901276e-06
1061,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",11,5.5074105751854574e-05,7.820056930459051e-06
1062,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",12,0.00018827421103120577,4.5970541730204466e-05
1063,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",13,3.31622574774018e-05,3.815616509546384e-06
1064,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",14,0.0005472384991838609,1.629773777877048e-05
1065,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",15,0.01843083589656612,4.475524165816142e-05
1066,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",16,0.00026286091031747707,4.050118696132202e-06
1067,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",17,7.787508045638859e-05,0.0002785473507024987
1068,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",18,0.0001719056164705096,2.644328918304911e-06
1069,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",19,0.001013222227166365,2.218885971092144e-05
1070,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",20,0.00023011995143134352,8.309258819114971e-05
1071,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",21,0.00027544185678014436,4.516449504161938e-06
1072,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",22,0.0008748479804309481,1.0715100569450293e-05
1073,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",23,0.001584943266374047,0.0002195280774452345
1074,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",24,0.00030000879793796163,1.0264770538029011e-05
1075,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",25,8.199089081820507e-05,5.2831172890892517e-05
1076,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",26,0.08076681331890899,0.01424682051000356
1077,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",27,0.00021562296375258295,2.4213593708569953e-06
1078,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",28,0.0013642211929942526,2.648138950623682e-05
1079,McDampedCos,20,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_instf': True}",29,0.1677017771294157,0.022526487711214592
1080,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",0,0.0006829296041165131,7.701780819271136e-06
1081,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",1,0.0486825146233618,6.709193294179063e-07
1082,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",2,0.00037662891255185553,1.717035208413513e-06
1083,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",3,0.0009974432961961284,4.615614098420713e-07
1084,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",4,0.00037823482216251756,4.6440701036013085e-06
1085,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",5,0.0010730386299150746,8.029741680498844e-07
1086,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",6,0.00045918678512739793,1.221721306266433e-06
1087,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",7,7.214966942758655e-05,1.1728654108668359e-06
1088,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",8,0.0004304929414726315,5.384446032315016e-07
1089,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",9,0.0009576167052807988,7.892721571545607e-07
1090,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",10,0.0002722868625216165,2.053434372411185e-06
1091,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",11,0.0004046513851874632,1.369187086351558e-06
1092,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",12,0.014199759258175607,1.8851965475465953e-06
1093,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",13,0.027075390674093605,2.2613765397816896e-06
1094,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",14,0.0004128589983462961,2.872743333566579e-05
1095,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",15,0.050466571674938655,1.611895532991149e-05
1096,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",16,0.002417283476185876,1.2329652422649737e-06
1097,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",17,0.00030139504046615813,0.0001099386114008926
1098,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",18,0.00011771189381718747,3.244660889763711e-07
1099,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",19,0.0012333796124293845,1.455802650801027e-05
1100,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",20,0.0004902321391990463,1.607991094471026e-06
1101,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",21,0.011595047607727785,3.45263365979912e-06
1102,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",22,0.0014371305758755757,1.0723773619273013e-05
1103,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",23,0.0003807232048707126,1.325531170278862e-06
1104,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",24,0.0027891157325259,5.630251799327812e-07
1105,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",25,0.0011069716577441593,1.8190033078850088e-05
1106,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",26,0.0014073788449806958,3.962042581416296e-06
1107,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",27,0.0003259186509747912,7.055347246791224e-07
1108,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",28,0.0004348530798248415,3.089057089440978e-05
1109,McDampedCos,20,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_instf': True}",29,0.11425616310633821,1.0414092010495441e-06
1110,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",0,0.004401446540590992,3.0260871957849627e-06
1111,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",1,0.004419280062677039,2.361005323904535e-06
1112,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",2,0.004420592483370567,3.863108599627465e-06
1113,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",3,0.0044188961283981735,2.4065432725129327e-06
1114,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",4,0.004231687239598046,4.385298269766352e-06
1115,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",5,0.0041385006226833726,3.8564858613190855e-06
1116,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",6,0.00440745474950369,3.2622010619552094e-06
1117,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",7,0.004495211433343216,2.0554851602624998e-06
1118,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",8,0.0040949526136435585,3.863068863197615e-06
1119,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",9,0.004432921190910379,1.9605283383969935e-06
1120,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",10,0.004464468386202239,2.307453861943e-06
1121,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",11,0.004456994421547961,3.391794805173524e-06
1122,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",12,0.004457806965554796,2.294340840092414e-06
1123,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",13,0.004235720305814245,1.826960952193651e-06
1124,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",14,0.004399268802741348,3.3911722677725382e-06
1125,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",15,0.004237482624634803,2.9505085062097665e-06
1126,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",16,0.004315614452976297,2.5504686214305756e-06
1127,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",17,0.004335592564327997,3.337435369138368e-06
1128,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",18,0.004553919507701614,2.2308817616215497e-06
1129,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",19,0.0041677366091433694,3.422126946625889e-06
1130,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",20,0.004372178135801043,2.9524423457958134e-06
1131,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",21,0.004489276690522274,2.978059097572615e-06
1132,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",22,0.004239904783951606,3.537574520817515e-06
1133,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",23,0.004261515524240317,3.3335544444896605e-06
1134,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",24,0.004242562054441119,2.9636745099668206e-06
1135,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",25,0.004234829649805523,3.3176863635027884e-06
1136,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",26,0.003988799457328878,3.592092902572073e-06
1137,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",27,0.004337165727454142,2.377734360871493e-06
1138,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",28,0.004177643234865108,3.223590497617371e-06
1139,McDampedCos,20,nils_method,"([], [], 1, [], [], [], True)",29,0.0041964282132945264,2.433312380755391e-06
1140,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",0,0.004401446540590992,3.0260871957849627e-06
1141,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",1,0.004419280062677039,2.361005323904535e-06
1142,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",2,0.004420592483370567,3.863108599627465e-06
1143,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",3,0.0044188961283981735,2.4065432725129327e-06
1144,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",4,0.004231687239598046,4.385298269766352e-06
1145,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",5,0.0041385006226833726,3.8564858613190855e-06
1146,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",6,0.00440745474950369,3.2622010619552094e-06
1147,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",7,0.004495211433343216,2.0554851602624998e-06
1148,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",8,0.0040949526136435585,3.863068863197615e-06
1149,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",9,0.004432921190910379,1.9605283383969935e-06
1150,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",10,0.004464468386202239,2.307453861943e-06
1151,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",11,0.004456994421547961,3.391794805173524e-06
1152,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",12,0.004457806965554796,2.294340840092414e-06
1153,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",13,0.004235720305814245,1.826960952193651e-06
1154,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",14,0.004399268802741348,3.3911722677725382e-06
1155,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",15,0.004237482624634803,2.9505085062097665e-06
1156,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",16,0.004315614452976297,2.5504686214305756e-06
1157,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",17,0.004335592564327997,3.337435369138368e-06
1158,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",18,0.004553919507701614,2.2308817616215497e-06
1159,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",19,0.0041677366091433694,3.422126946625889e-06
1160,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",20,0.004372178135801043,2.9524423457958134e-06
1161,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",21,0.004489276690522274,2.978059097572615e-06
1162,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",22,0.004239904783951606,3.537574520817515e-06
1163,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",23,0.004261515524240317,3.3335544444896605e-06
1164,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",24,0.004242562054441119,2.9636745099668206e-06
1165,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",25,0.004234829649805523,3.3176863635027884e-06
1166,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",26,0.003988799457328878,3.592092902572073e-06
1167,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",27,0.004337165727454142,2.377734360871493e-06
1168,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",28,0.004177643234865108,3.223590497617371e-06
1169,McDampedCos,20,nils_method,"([], [], 2, [], [], [], True)",29,0.0041964282132945264,2.433312380755391e-06
1170,McDampedCos,20,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",0,0.0015588410259282722,2.9301496788307468e-05
1171,McDampedCos,20,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",1,0.00017415961375203589,2.614417782536236e-06
1172,McDampedCos,20,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",2,0.00019210531390898277,1.257963886967411e-05
1173,McDampedCos,20,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",3,0.00015201326924342944,4.168201729103371e-05
1174,McDampedCos,20,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], [], True)",4,0.00019116770301683716,5.096889778419777e-05
